222 8 2
0.862808 0.7 -0.0102555 0 0.159883 0.139454 0.0125542 0.0333767 0 0
0.731318 0.8 -0.0185178 0 0.159883 0.139454 0.0125542 0.0333767 0 0
0.585055 0.8 0.052778 0 0.146088 0.124896 0.0100434 0.031368 0 0
0.680826 0.8 0.0741667 0 0.129241 0.146584 0.0280347 0.112428 0 0
0.836078 0.8 0.0805834 0 0.129241 0.146584 0.0280347 0.112428 0 0
0.940988 0.8 0.0825083 0 0.129241 0.146584 0.0280347 0.112428 0 0
0.964593 0.8 0.0830858 0 0.129241 0.163934 0.0290944 0.0899422 0 0
0.863005 0.9 0.0832591 0 0.111556 0.14448 0.0266089 0.0479538 0 0
0.814242 0.8 0.0965686 0 0.100566 0.125584 0.0179538 0.0310297 0 0
0.790836 0.7 -0.0163235 0 0.092574 0.113801 0.0176963 0.0408237 0 0
0.779601 0.6 -0.0367152 0 0.090554 0.104374 0.0141571 0.0313257 0 0
0.774209 0.5 -0.036178 0 0.0934958 0.0934991 0.0113257 0.0257272 0 0
0.77162 0.3 -0.0355593 0 0.0952048 0.0881326 0.0123939 0.0365818 0 0
0.770378 0.1 -0.0306126 0 0.0955813 0.0838394 0.00991509 0.0279321 0 0
0.769781 0.2 0.0126155 0 0.0948137 0.0804049 0.0112654 0.035679 0 0
0.769495 0.3 -0.185715 0 0.0805021 0.110991 0.015679 0.0792099 0 0
0.492477 0.3 -0.0711558 0 0.0752125 0.0887925 0.0125432 0.0100346 0 0
0.315185 0.4 0.00605788 0 0.08817 0.111034 0.0233679 0.085361 0 0
0.551289 0.3 -0.0130519 0 0.083036 0.108827 0.0186943 0.0382888 0 0
0.352825 0.3 0.00845818 0 0.106033 0.0870617 0.0149554 0.0119644 0 0
0.741614 0.4 0.0149112 0 0.106103 0.116316 0.018631 0.0815715 0 0
0.593291 0.5 0.0147675 0 0.088586 0.113053 0.0149048 0.0452572 0 0
0.68478 0.6 -0.31932 0 0.088586 0.143776 0.0152572 0.0788724 0 0
0.728694 0.5 -0.0304989 0 0.088586 0.168354 0.0155391 0.0790979 0 0
0.749773 0.2 -0.0285055 0 0.0827499 0.164683 0.0157646 0.0592783 0 0
0.479855 0.2 -0.0304267 0 0.0814381 0.161746 0.015945 0.0594227 0 0
0.63033 0.2 -0.275795 0 0.0814381 0.189397 0.0160893 0.0795381 0 0
