457 8 2
0.624638 0.3 0.0140937 0 0.765422 0.283199 0.0461583 0.103593 0 0
0.49971 0.4 -0.0403824 0 0.646984 0.233226 0.04026 0.0388746 0 0
0.783917 0 -0.0567253 0 0.646984 0.193247 0.0355413 0.0350997 0 0
0.627133 0.1 0.0261989 0 0.531286 0.201264 0.0417664 0.10008 0 0
0.820614 0.2 0.0510761 0 0.478362 0.167678 0.0367464 0.0360638 0 0
0.656491 0.3 -0.0763438 0 0.400871 0.180809 0.0427305 0.100851 0 0
0.420155 0.4 -0.133879 0 0.400871 0.144647 0.0341844 0.0273475 0 0
0.561339 0.5 -0.151139 0 0.400871 0.115718 0.0273475 0.021878 0 0
0.669443 0.6 -0.156317 0 0.329393 0.112574 0.021878 0.0408357 0 0
0.535554 0.7 -0.11252 0 0.284888 0.103393 0.0175024 0.0273353 0 0
0.342755 0.8 -0.0543443 0 0.259565 0.0960476 0.0140019 0.0245349 0 0
0.531618 0.9 -0.0368915 0 0.216743 0.103505 0.0112015 0.0356279 0 0
0.655177 1 -0.0316557 0 0.218465 0.0828038 0.00896123 0.00716899 0 0
0.875864 0.8 -0.0300849 0 0.212453 0.0795764 0.0105023 0.0350685 0 0
0.925518 0.9 -0.222914 0 0.299459 0.0836611 0.00840185 0.0300548 0 0
0.755399 1 -0.280763 0 0.279855 0.0669289 0.00672148 0.00537719 0 0
0.762591 0.8 -0.298118 0 0.339826 0.0768764 0.00537719 0.0309684 0 0
0.610073 0.7 -0.108602 0 0.315656 0.0881678 0.00430175 0.0334414 0 0
0.390447 0.6 -0.242581 0 0.278996 0.100534 0.00677473 0.0454198 0 0
0.249886 0.6 -0.315516 0 0.248549 0.0804274 0.00541979 0.00433583 0 0
0.495956 0.6 -0.337397 0 0.265992 0.0843419 0.00433583 0.026802 0 0
0.396765 0.5 -0.107676 0 0.251029 0.0674735 0.00346866 0.00277493 0 0
0.754268 0.4 -0.03876 0 0.232478 0.0639788 0.00610826 0.0148866 0 0
0.603415 0.5 -0.266319 0 0.219829 0.0811831 0.00821994 0.0332426 0 0
0.386185 0.6 -0.0958047 0 0.184818 0.0782798 0.00990929 0.0312608 0 0
0.585369 0.7 -0.167844 0 0.164406 0.0759572 0.0112608 0.0356753 0 0
0.374636 0.8 -0.297412 0 0.14645 0.0740991 0.0123419 0.0398736 0 0
0.579825 0.7 -0.259362 0 0.143247 0.0626126 0.00987356 0.0112322 0 0
0.678316 0.7 -0.0108043 0 0.14257 0.0600901 0.00789884 0.0196524 0 0
0.835355 0.6 0.0637632 0 0.144401 0.0547387 0.00965241 0.0143886 0 0
0.80097 0.6 0.0861335 0 0.146726 0.0504576 0.0110553 0.0155109 0 0
0.784466 0.6 0.0928445 0 0.149974 0.0403661 0.00884421 0.00707537 0 0
0.627573 0.5 0.0521589 0 0.131573 0.0622929 0.0104087 0.0516603 0 0
0.401647 0.4 0.0461231 0 0.122777 0.066501 0.0116603 0.0393282 0 0
0.257054 0.2 -0.00180824 0 0.113147 0.0832008 0.0159949 0.0561293 0 0
0.164514 0.2 0.0271972 0 0.125812 0.0932273 0.0161293 0.0395701 0 0
0.463174 0.2 0.0358989 0 0.139005 0.0712485 0.0162367 0.00965605 0 0
0.370539 0.2 0.0313579 0 0.150641 0.0569988 0.0129894 0.0103915 0 0
0.237145 0.2 0.0194074 0 0.208748 0.075599 0.0137248 0.0509799 0 0
0.491064 0.2 0.0158222 0 0.218797 0.100479 0.0143132 0.0581172 0 0
0.635711 0 0.0147467 0 0.256197 0.0870501 0.0114506 0.0158271 0 0
0.508568 0 0.0415861 0 0.282655 0.0829734 0.0124938 0.0366617 0 0
0.325484 0 0.0245726 0 0.315333 0.079712 0.0133284 0.033996 0 0
0.733739 0 0.0194686 0 0.315333 0.077103 0.013996 0.0345302 0 0
0.586991 0.1 -0.0102405 0 0.31358 0.0750157 0.0145302 0.0416241 0 0
0.681756 0.2 -0.0191532 0 0.25956 0.0766792 0.0182908 0.0312993 0 0
0.436324 0.3 -0.0218271 0 0.247958 0.0766792 0.0182908 0.0312993 0 0
0.279247 0.4 -0.293776 0 0.249648 0.0766792 0.0182908 0.0312993 0 0
0.720423 0.5 -0.375361 0 0.249648 0.0766792 0.0182908 0.0312993 0 0
0.899352 0.6 -0.399837 0 0.249648 0.0766792 0.0182908 0.0312993 0 0
0.963767 0.7 -0.407179 0 0.249648 0.0766792 0.0182908 0.0312993 0 0
0.986956 0.8 -0.409382 0 0.249648 0.0766792 0.0182908 0.0312993 0 0
0.995304 0.9 -0.410043 0 0.249648 0.0766792 0.0182908 0.0312993 0 1
0.998309 0.8 -0.410241 0 0.249648 0.0766792 0.0182908 0.0312993 0 1
0.798648 0.7 -0.0280723 0 0.240895 0.0766792 0.0182908 0.0312993 0 1
0.706681 0.6 0.0865783 0 0.252716 0.0613434 0.0146326 0.0117061 0 1
0.824008 0.7 0.123462 0 0.307001 0.032408 0.0183728 0.0513649 0 1
0.527365 0.8 0.0476637 0 0.297399 0.0325931 0.0180316 0.0344252 0 1
0.653135 0.8 0.122359 0 0.263094 0.0394078 0.0177586 0.0408735 0 1
0.418007 0.8 0.116708 0 0.227258 0.0415263 0.0142069 0.0313655 0 1
0.267524 0.7 0.108584 0 0.222095 0.073221 0.0213655 0.0670924 0 1
0.171216 0.6 0.0531634 0 0.244829 0.0719101 0.0204257 0.0396739 0 1
0.465747 0.6 0.0365372 0 0.215863 0.0641948 0.0163406 0.0197391 0 1
0.807669 0.6 0.0315494 0 0.213566 0.0580225 0.0130725 0.0171246 0 1
0.787681 0.5 0.0300531 0 0.213566 0.0630847 0.010458 0.035033 0 1
0.630145 0.4 0.0603621 0 0.240783 0.0704677 0.00836638 0.0333598 0 1
0.403293 0.4 -0.1549 0 0.247699 0.0697075 0.0100264 0.0546878 0 1
0.258107 0.4 -0.0666089 0 0.248159 0.0790993 0.0113545 0.0524169 0 1
0.165189 0.3 0.0432118 0 0.262295 0.0966128 0.0124169 0.0432669 0 0
0.105721 0.2 0.0279635 0 0.276002 0.123957 0.0166002 0.0632802 0 0
0.0676613 0.3 0.0320377 0 0.232396 0.115832 0.0132802 0.0472908 0 0
0.432477 0.4 0.0771552 0 0.311631 0.122666 0.0139575 0.0544993 0 0
0.276786 0.2 0.0556377 0 0.352902 0.121466 0.0144993 0.0615994 0 0
0.532857 0.2 0.0888698 0 0.39296 0.103839 0.0115994 0.0159462 0 0
0.655771 0.2 0.0838907 0 0.397331 0.113072 0.0126129 0.0534236 0 0
0.419694 0.3 0.038983 0 0.395477 0.137124 0.016757 0.0800722 0 0
0.268604 0.2 0.0554449 0 0.406236 0.139699 0.0167389 0.0567245 0 0
0.503144 0.3 0.0603835 0 0.40146 0.141759 0.0167245 0.0600462 0 0
0.402515 0.2 0.0365361 0 0.367545 0.143407 0.0167129 0.060037 0 0
0.554566 0.2 0.0293819 0 0.343311 0.144726 0.0167037 0.0600296 0 0
0.443653 0.2 0.0345499 0 0.319425 0.145781 0.0166963 0.0600237 0 0
0.283938 0.3 -0.154029 0 0.313511 0.146625 0.0166903 0.0566856 0 0
0.53629 0.4 0.000114836 0 0.305485 0.1173 0.0166856 0.0466818 0 0
0.657419 0.3 0.0538806 0 0.270102 0.0838398 0.0200152 -0.0373212 0 0
