0.591151 0.6 -13.063 -20.7593 -1.5631 -26 3 49 0
0.472921 0.566667 -6.18427 -14.5463 -1.5631 -38 -8 20 0
0.302669 0.6 -8.12686 -10.0113 -1.5631 -38 -8 14 0
0.193708 0.533333 -2.67454 -7.08897 -1.5631 -33 -6 14 0
0.123973 0.6 -2.76584 -4.627 -1.5631 -24 -2 21 0
0.459507 0.5 -4.59721 -4.18376 -1.5631 -16 1 30 0
0.294085 0.6 -5.71295 -6.48377 -1.5631 7 6 -42 0
0.724696 0.5 -27.8565 -28.2419 -1.5631 -18 -1 15 0
0.579757 0.6 -15.9682 -18.6254 -1.5631 -29 -1 -10 0
0.678283 0.6 -12.6269 -13.8506 -1.5631 -24 -1 -6 0
0.835346 0.633333 -31.3135 -31.9253 -1.5631 -15 -1 7 0
0.668276 0.6 -13.752 -19.7722 -1.5631 -24 0 -12 0
0.832464 0.533333 -31.876 -34.8861 -1.5631 -21 0 -10 0
0.665971 0.6 -14.8963 -20.7519 -1.5631 -14 0 -3 0
0.655733 0.533333 -32.4482 -35.3759 -1.5631 -16 0 -8 0
0.876064 0.566667 -41.2241 -42.688 -1.5631 -13 0 -5 0
0.955383 0.533333 -45.612 -46.344 -1.5631 -9 0 -2 0
0.858584 0.6 -47.806 -48.172 -1.5631 -6 0 2 0
0.81212 0.5 -48.903 -49.086 -1.5631 -4 0 2 0
0.789818 0.6 -49.4515 -49.543 -1.5631 -2 0 5 0
0.631854 0.5 -21.3167 -25.1004 -1.5631 -3 0 4 0
0.404387 0.6 -9.85476 -13.9788 -1.5631 -2 0 0 0
0.555285 0.5 -29.9274 -31.9894 -1.5631 -5 0 0 0
0.666537 0.6 -39.9637 -40.9947 -1.5631 0 0 -4 0
0.719938 0.5 -44.9818 -45.4973 -1.5631 -6 0 -3 0
0.57595 0.6 -20.8004 -23.8042 -1.5631 -2 0 0 0
0.621165 0.5 -35.4002 -36.9021 -1.5631 -5 0 -1 0
0.496932 0.6 -15.0699 -17.2618 -1.5631 -2 0 4 0
0.318036 0.6 -5.32004 -6.10869 -1.5631 -8 0 -5 0
0.552657 0.6 5.19351 -4.73364 -2.45048 -13 0 -6 0
0.665276 0.6 4.38968 -3.48635 -2.45048 0 0 0 0
0.655466 0.633333 -22.8052 -26.7432 -2.45048 -2 0 3 0
0.524373 0.6 -9.48264 -14.4911 -2.45048 -2 0 2 0
0.601359 0.633333 -29.7413 -32.2456 -2.45048 -4 0 0 0
0.760816 0.6 -10.1115 -14.8852 -2.45048 -9 0 -6 0
0.692153 0.6 -30.0558 -32.4426 -2.45048 -2 0 3 0
0.889175 0.6 -40.0279 -41.2213 -2.45048 -5 0 -4 0
0.71134 0.6 -17.8517 -22.075 -2.45048 -4 0 0 0
0.741443 0.6 -6.0218 -12.1739 -2.45048 -5 0 -2 0
0.684714 0.666667 -28.0109 -31.0869 -2.45048 -5 0 -1 0
0.547771 0.6 -39.0054 -40.5435 0.239616 -11 0 -3 0
0.66293 0.6 -44.5027 -45.2717 0.239616 -6 0 -1 0
0.830924 0.666667 -47.2514 -47.6359 0.239616 0 0 0 0
