246 8 1
0.80358 0.9 -0.000328021 -0.000209983 1.64084 -49 4 -43 0
0.80358 0.9 -0.000164011 -0.000104991 1.64084 -49 4 -43 0
0.80358 0.9 -8.20054e-005 -5.24957e-005 1.64084 -49 4 -43 0
0.80358 0.9 -4.10027e-005 -2.62478e-005 1.64084 -49 4 -43 0
0.80358 0.9 -2.05013e-005 -1.31239e-005 1.64084 -49 4 -43 0
0.80358 0.9 -1.02507e-005 -6.56196e-006 1.64084 -49 4 -43 0
0.80358 0.9 -5.12534e-006 -3.28098e-006 1.64084 -49 4 -43 0
0.80358 0.9 -2.56267e-006 -1.64049e-006 1.64084 -49 4 -43 0
0.80358 0.9 -1.28133e-006 -8.20245e-007 1.64084 -49 4 -43 0
0.80358 0.9 -6.40667e-007 -4.10123e-007 1.64084 -49 4 -43 0
0.80358 0.9 -3.20333e-007 -2.05061e-007 1.64084 -49 4 -43 0
0.80358 0.9 -1.60167e-007 -1.02531e-007 1.64084 -49 4 -43 0
0.80358 0.9 -8.00834e-008 -5.12653e-008 1.64084 -49 4 -43 0
0.80358 0.9 -4.00417e-008 -2.56327e-008 1.64084 -49 4 -43 0
0.80358 0.9 -2.00208e-008 -1.28163e-008 1.64084 -49 4 -43 0
0.80358 0.9 -1.00104e-008 -6.40816e-009 1.64084 -49 4 -43 0
0.80358 0.9 -5.00521e-009 -3.20408e-009 1.64084 -49 4 -43 0
0.80358 0.9 -2.50261e-009 -1.60204e-009 1.64084 -49 4 -43 0
0.80358 0.9 -1.2513e-009 -8.01021e-010 1.64084 -49 4 -43 0
0.80358 0.9 -6.25651e-010 -4.0051e-010 1.64084 -49 4 -43 0
0.80358 0.9 -3.12826e-010 -2.00255e-010 1.64084 -49 4 -43 0
0.80358 0.9 -1.56413e-010 -1.00128e-010 1.64084 -49 4 -43 0
0.80358 0.9 -7.82064e-011 -5.00638e-011 1.64084 -49 4 -43 0
0.80358 0.9 -3.91032e-011 -2.50319e-011 1.64084 -49 4 -43 0
0.80358 0.9 -1.95516e-011 -1.25159e-011 1.64084 -49 4 -43 0
0.80358 0.9 -9.7758e-012 -6.25797e-012 1.64084 -49 4 -43 0
0.80358 0.9 -4.8879e-012 -3.12899e-012 1.64084 -49 4 -43 0
0.80358 0.9 -2.44395e-012 -1.56449e-012 1.64084 -49 4 -43 0
0.80358 0.9 -1.22198e-012 -7.82247e-013 1.64084 -49 4 -43 0
0.80358 0.9 -6.10988e-013 -3.91123e-013 1.64084 -49 4 -43 0
0.80358 0.9 -3.05494e-013 -1.95562e-013 1.64084 -49 4 -43 0
0.80358 0.9 -1.52747e-013 -9.77808e-014 1.64084 -49 4 -43 0
0.80358 0.9 -7.63735e-014 -4.88904e-014 1.64084 -49 4 -43 0
0.80358 0.9 -3.81867e-014 -2.44452e-014 1.64084 -49 4 -43 0
0.80358 0.9 -1.90934e-014 -1.22226e-014 1.64084 -49 4 -43 0
0.80358 0.9 -9.54668e-015 -6.1113e-015 1.64084 -49 4 -43 0
0.80358 0.9 -4.77334e-015 -3.05565e-015 1.64084 -49 4 -43 0
0.80358 0.9 -2.38667e-015 -1.52783e-015 1.64084 -49 4 -43 0
