480 8 1
0.748103 0.633333 4.49911 2.83996 -2.50058 -20 -2 1 0
0.478786 0.566667 6.11996 2.38152 4.39954 -8 0 7 0
0.629817 0.6 9.87816 1.19076 1.11963 -8 0 7 0
0.403083 0.533333 10.0592 1.69256 0.495706 -8 0 7 0
0.59348 0.633333 12.8895 1.41446 0.495706 -8 0 7 0
0.68487 0.6 13.9784 0.70723 1.79656 -8 0 7 0
0.728738 0.633333 14.8491 0.921797 2.43725 -8 0 7 0
0.749794 0.666667 8.6998 -0.22844 0.949801 -14 0 -9 0
0.759901 0.633333 7.7874 0.00152088 0.159841 -14 0 -9 0
0.764753 0.633333 7.05974 1.10475 -1.67213 -11 0 -7 0
0.767081 0.7 7.80619 3.05237 -2.1377 -11 0 -7 0
0.768199 0.633333 3.37649 2.24458 -2.1377 -9 0 -6 0
0.768736 0.6 -4.39284 2.70196 -2.1377 -8 0 -5 0
0.491991 0.6 1.61422 2.80897 -2.1377 0 0 0 0
0.314874 0.566667 9.26299 1.54653 2.28984 0 0 0 0
0.730684 0.566667 -20.3685 -24.2267 -3.16813 -6 -1 -2 0
0.584547 0.6 -4.12715 -8.46753 2.6655 0 0 0 0
0.37411 0.566667 1.89984 -4.59385 2.3324 0 0 0 0
0.579573 0.633333 6.1642 -5.01432 2.3324 0 0 0 0
0.678195 0.566667 4.27258 -2.50716 -4.33408 -9 0 -6 0
0.725534 0.6 8.20772 -1.64178 -4.33408 -9 0 -6 0
0.464341 0.566667 9.81814 -0.0444926 -3.46727 -4 0 -3 0
0.622884 0.6 11.6948 0.521232 -3.46727 -4 0 -3 0
0.698984 0.533333 10.8474 -0.826341 -1.57381 -4 0 -3 0
0.735512 0.633333 11.4951 0.809656 -1.57381 -4 0 -3 0
0.470728 0.566667 16.0417 3.30338 3.14095 -4 0 -3 0
0.625949 0.6 13.5355 2.21987 3.14095 -24 1 -16 0
0.700456 0.566667 11.1428 2.20842 3.14095 -24 1 -16 0
0.736219 0.6 11.8214 5.5685 2.71276 -24 1 -16 0
0.753385 0.6 12.5283 3.92061 -2.42979 -13 0 -8 0
0.482166 0.6 12.1465 2.52849 1.05617 -14 0 -9 0
0.63144 0.566667 -1.69701 -0.70944 1.05617 -19 1 -14 0
0.703091 0.5 6.33143 -0.22103 2.44493 -13 0 -8 0
0.737484 0.566667 8.27192 1.02585 2.44493 -13 0 -8 0
0.753992 0.5 8.78168 1.59764 2.44493 -13 0 -8 0
0.482555 0.6 11.5878 -0.816829 -3.84405 -13 0 -8 0
0.631626 0.566667 -19.2061 0.484443 -3.07524 -13 0 -8 0
0.821908 0.566667 -34.603 -24.7578 -2.46019 -7 -3 -4 0
0.893145 0.566667 -10.6444 -8.25153 -2.46019 -7 -3 -4 0
0.571613 0.566667 1.47925 -4.42338 -2.46019 -7 -3 -4 0
0.619499 0.633333 -24.2604 -27.2117 0.631845 -7 -2 -5 0
0.7717 0.566667 -8.51177 -14.963 -2.09452 -8 -1 -5 0
0.493888 0.633333 5.26936 -4.79412 1.12438 -13 1 -9 0
0.637066 0.533333 9.98762 -2.39706 -0.900495 -13 1 -9 0
0.407722 0.6 -20.0062 -26.1985 4.6796 -4 1 -3 0
0.595707 0.533333 -7.9397 -14.445 4.6796 -4 1 -3 0
0.685939 0.6 1.17721 -10.2283 3.74368 -4 1 -3 0
0.663401 0.533333 -24.4114 -30.1142 -3.40505 -3 1 -2 0
0.79804 0.633333 -6.103 -15.6253 3.47596 -3 1 -2 0
0.869836 0.533333 -28.0515 -32.8126 3.47596 0 0 0 0
0.695869 0.6 -7.16548 -16.9745 -3.41923 0 0 0 0
0.445356 0.533333 5.60844 -9.48157 3.26461 -4 1 -3 0
0.613771 0.6 4.23279 -6.03543 2.61169 -4 0 -3 0
0.392813 0.5 7.63965 -4.31082 2.48935 -13 0 -9 0
0.75313 0.6 -21.1802 -27.1554 2.39148 -16 0 -11 0
0.75313 0.533333 -10.5901 -13.5777 2.39148 -16 0 -11 0
0.911127 0.633333 -30.295 -31.7889 -0.0868147 -26 1 -18 0
0.968006 0.533333 -40.1475 -40.8944 -0.0868147 -30 3 -23 0
0.988482 0.6 -45.0738 -45.4472 0.130548 -31 3 -23 0
0.993089 0.6 -20.5085 -22.7628 0.104439 -31 3 -23 0
0.92601 0.6 -35.2542 -36.3814 -0.316449 -21 -3 -8 0
0.973363 0.566667 -42.6271 -43.1907 -2.85316 -21 -3 -8 0
0.984018 0.666667 -17.5678 -23.9665 -2.85316 -21 -3 -8 0
0.872329 0.666667 -10.4884 -17.9357 -2.85316 -18 -3 -8 0
0.818718 0.733333 -3.18335 -15.2897 0.517473 -28 -1 -15 0
0.792985 0.733333 -2.88478 -13.1081 0.517473 -21 -3 -8 0
0.50751 0.7 4.43996 -13.5416 0.613978 -34 3 -23 0
0.643605 0.733333 -22.78 -6.77082 0.613978 -34 3 -23 0
0.514884 0.7 2.35999 4.11459 -4.50882 -35 4 -24 0
0.597715 0.7 -23.82 -22.9427 -4.50882 -24 1 -18 0
0.478172 0.6 -36.91 -11.4714 -4.50882 -24 1 -18 0
0.382538 0.633333 -17.5522 -1.98568 -4.50882 -24 1 -18 0
0.30603 0.633333 3.36675 5.25716 -4.50882 -24 1 -18 0
0.244824 0.566667 -23.3166 2.62858 -4.50882 -24 1 -18 0
0.195859 0.6 -13.6672 1.31429 -4.50882 -24 1 -18 0
0.517516 0.533333 -31.8336 0.657145 -4.50882 -24 1 -18 0
0.414012 0.6 -40.9168 0.328573 -4.50882 -24 1 -18 0
0.648408 0.533333 -45.4584 -24.8357 1.79295 -12 -2 -8 0
0.711236 0.6 -47.7292 -37.4179 1.79295 -3 -2 -2 0
0.455191 0.6 -48.8646 -43.7089 1.79295 -4 1 -3 0
0.618492 0.6 -21.3073 -20.8929 -3.96564 -3 1 -2 0
0.696876 0.6 1.41532 -10.282 1.42749 -3 1 -2 0
0.446001 0.6 -24.2923 -5.14099 1.42749 -3 1 -2 0
0.446001 0.6 -12.1462 -2.5705 1.42749 -3 1 -2 0
0.446001 0.6 -6.07309 -1.28525 1.42749 -3 1 -2 0
0.3568 0.7 0.926872 -2.77225 1.42749 -4 0 -3 0
0.228352 0.6 3.81709 -2.77502 -0.258012 -9 0 -6 0
0.509609 0.7 5.65855 -1.86828 -0.258012 -3 0 -2 0
0.32615 0.666667 4.77287 -0.934138 -0.258012 -9 0 -7 0
0.556552 0.7 5.22734 -2.35647 -0.258012 -8 0 -6 0
0.356193 0.7 0.639988 -3.15192 -1.00641 -8 -1 -5 0
0.570973 0.666667 2.27312 -4.19873 -1.00641 -8 -1 -5 0
0.674067 0.666667 -1.16955 -4.67289 -1.00641 -8 -1 -5 0
0.723552 0.766667 0.731014 -3.32329 -1.00641 -8 -1 -5 0
0.747305 0.7 1.32705 -1.58152 -1.00641 -14 0 -10 0
0.686965 0.7 -24.3365 -25.7908 -1.00641 -14 0 -10 0
0.549572 0.666667 -13.3888 -15.7342 2.79487 -8 -1 -5 0
0.798277 0.666667 -31.6944 -32.8671 1.8359 -8 -1 -5 0
0.878966 0.7 -13.5468 -18.5534 -3.53128 -8 -1 -5 0
0.821904 0.633333 -2.69734 -11.0624 -2.42503 -8 -1 -5 0
0.794514 0.6 6.91317 -4.40918 -2.74002 -9 0 -7 0
0.781367 0.566667 8.49262 -2.20459 -2.74002 -9 0 -7 0
0.625093 0.6 2.1347 -3.88007 3.80798 -19 1 -14 0
0.625093 0.566667 1.06735 -1.94004 3.80798 -19 1 -14 0
0.625093 0.633333 0.533674 -0.970018 3.80798 -19 1 -14 0
0.820027 0.666667 -24.7332 -25.485 -2.15361 -18 -1 -12 0
0.93521 0.6 -37.3666 -37.7425 -2.15361 -24 1 -18 0
0.976675 0.666667 -43.6833 -43.8713 -2.15361 -24 1 -18 0
0.991603 0.6 -46.8416 -46.9356 -2.15361 -29 4 -25 0
0.994962 0.633333 -18.4966 -25.5985 -2.15361 -31 3 -23 0
0.926549 0.6 -34.2483 -37.7992 -1.12289 -26 -1 -14 0
0.844743 0.6 -42.1241 -43.8996 -1.12289 -32 3 -23 0
0.944108 0.5 -46.0621 -46.9498 -1.12289 -35 3 -24 0
0.979879 0.6 -48.031 -48.4749 -1.12289 -24 3 -24 0
0.870342 0.533333 -49.0155 -49.2375 -1.12289 -36 6 -29 0
0.953323 0.566667 -49.5078 -49.6187 -1.12289 -29 3 -24 0
0.971994 0.533333 -20.966 -25.9457 -1.12289 -29 3 -24 0
0.866557 0.6 5.99427 -12.1206 -1.12289 -29 3 -24 0
0.815947 0.6 4.6975 -6.37021 -1.49831 -29 3 -24 0
0.791655 0.6 4.78441 -3.75329 -1.49831 -29 3 -24 0
